ProjectName,Period,EffectiveComments,ReviewThreads,GeneralComments,Additions,Deletions,Commits,IsMerged,Assignees,ChangedFiles
DIRACGrid/DIRAC,18,6,10,11,159,34,13,True,0,4
DIRACGrid/DIRAC,18,1,1,2,0,0,4,True,0,0
DIRACGrid/DIRAC,18,5,15,3,232,238,8,True,0,18
DIRACGrid/DIRAC,18,17,25,20,149,0,16,True,0,3
DIRACGrid/DIRAC,18,1,1,4,65,30,3,True,0,3
DIRACGrid/DIRAC,19,10,15,1,212,32,13,True,0,15
DIRACGrid/DIRAC,19,7,9,15,271,1,21,True,0,4
DIRACGrid/DIRAC,19,2,2,5,13,24,5,True,0,3
DIRACGrid/DIRAC,20,2,8,24,1473,1559,21,True,0,8
DIRACGrid/DIRAC,20,2,23,17,563,102,8,True,0,6
DIRACGrid/DIRAC,20,1,1,6,229,5,22,False,0,3
DIRACGrid/DIRAC,20,2,2,4,1578,729,85,False,0,42
DIRACGrid/DIRAC,20,9,11,2,180,0,3,True,0,1
DIRACGrid/DIRAC,21,1,1,2,2,2,2,True,0,1
DIRACGrid/DIRAC,21,1,2,7,134,89,10,True,0,16
DIRACGrid/DIRAC,21,1,1,0,0,0,2,True,0,0
DIRACGrid/DIRAC,21,1,3,9,51,6,6,True,0,5
DIRACGrid/DIRAC,21,1,2,3,10,2,4,True,0,3
DIRACGrid/DIRAC,21,2,4,17,49,36,11,True,0,4
DIRACGrid/DIRAC,21,22,25,17,1886,703,190,True,0,21
DIRACGrid/DIRAC,22,2,13,12,224,179,15,True,0,9
DIRACGrid/DIRAC,23,1,2,4,10,7,7,True,0,4
DIRACGrid/DIRAC,23,1,1,2,36,31,7,True,0,5
DIRACGrid/DIRAC,23,1,1,3,13,9,3,True,0,2
DIRACGrid/DIRAC,24,2,5,10,38,24,7,True,0,2
DIRACGrid/DIRAC,24,7,12,22,475,87,22,True,0,18
DIRACGrid/DIRAC,24,2,13,15,1559,1165,28,True,0,141
DIRACGrid/DIRAC,24,1,1,4,41,1,3,True,0,2
DIRACGrid/DIRAC,24,1,3,5,35,7,3,True,0,2
DIRACGrid/DIRAC,25,2,10,17,37,2,9,True,0,2
DIRACGrid/DIRAC,25,1,2,7,252,130,18,True,0,9
DIRACGrid/DIRAC,25,1,1,3,7,16,4,True,0,2
DIRACGrid/DIRAC,25,1,15,4,256,104,13,False,0,9
owncloud/documentation,1,1,1,9,4,2,2,True,0,1
owncloud/documentation,2,2,2,2,142,140,2,True,0,21
owncloud/documentation,2,3,3,16,6,0,2,False,0,1
owncloud/documentation,2,2,3,3,117,25,2,True,0,17
owncloud/documentation,3,2,2,5,42,101,2,True,0,4
owncloud/documentation,3,2,2,1,27,8,2,True,0,1
owncloud/documentation,3,8,8,5,31,34,4,True,0,6
owncloud/documentation,4,1,2,3,31,12,2,True,0,3
owncloud/documentation,4,2,2,10,7,0,2,True,0,1
owncloud/documentation,4,3,3,5,874,18,2,True,0,8
owncloud/documentation,4,1,1,4,54,30,2,True,0,1
owncloud/documentation,5,3,3,10,52,0,8,True,0,2
owncloud/documentation,5,5,6,8,111,0,3,True,0,2
owncloud/documentation,6,2,9,6,318,130,25,False,0,21
owncloud/documentation,7,1,1,17,67,0,4,True,1,1
owncloud/documentation,8,1,2,5,97,0,2,True,0,2
owncloud/documentation,9,1,3,7,87,0,2,False,0,1
owncloud/documentation,9,1,1,13,0,0,6,False,0,0
owncloud/documentation,10,1,1,5,0,0,2,True,0,0
owncloud/documentation,10,2,2,3,12,18,2,True,0,3
owncloud/documentation,11,1,1,1,25,0,2,True,1,1
owncloud/documentation,11,13,16,28,126,43,2,False,1,3
owncloud/documentation,11,2,5,1,92,0,6,True,1,2
owncloud/documentation,11,3,5,2,167,44,6,True,1,4
owncloud/documentation,11,4,4,6,173,67,9,True,1,1
owncloud/documentation,11,1,1,3,104,0,3,True,1,3
owncloud/documentation,11,4,5,8,232,74,10,True,2,10
owncloud/documentation,12,2,2,4,40,25,4,True,1,1
owncloud/documentation,12,2,4,1,69,18,5,True,1,2
owncloud/documentation,12,3,4,1,347,112,6,True,1,5
owncloud/documentation,12,3,3,7,42,0,4,True,1,1
owncloud/documentation,12,1,1,2,3,0,2,True,1,1
owncloud/documentation,12,1,1,2,32,3,3,True,1,2
owncloud/documentation,12,2,4,2,116,281,9,True,1,6
owncloud/documentation,13,4,6,2,212,0,3,True,2,4
owncloud/documentation,13,6,6,3,53,19,3,True,0,1
owncloud/documentation,13,3,3,5,11,1,5,True,0,1
owncloud/documentation,13,1,1,0,8,0,2,True,1,1
owncloud/documentation,13,2,2,6,228,0,5,True,0,1
owncloud/documentation,13,1,3,1,160,192,5,True,1,1
owncloud/documentation,13,15,15,3,514,0,2,True,1,3
owncloud/documentation,13,19,20,12,187,192,5,True,1,1
owncloud/documentation,13,2,3,8,21,0,5,True,1,1
owncloud/documentation,13,1,1,2,20,0,2,True,1,1
owncloud/documentation,13,1,1,2,10,0,2,True,1,1
owncloud/documentation,13,10,11,8,153,7,2,True,0,1
owncloud/documentation,13,1,1,2,25,0,2,True,1,2
owncloud/documentation,13,2,2,3,111,33,6,True,1,1
owncloud/documentation,14,8,8,6,108,0,6,True,1,6
owncloud/documentation,14,12,13,16,138,0,18,True,2,1
owncloud/documentation,14,1,1,2,2,0,2,True,0,1
owncloud/documentation,14,1,2,3,35,45,2,True,1,2
owncloud/documentation,14,6,10,13,371,94,7,True,1,4
owncloud/documentation,14,1,2,3,20,1,1,True,0,1
owncloud/documentation,14,1,1,2,16,16,4,True,1,10
owncloud/documentation,15,6,6,17,11,3,6,True,0,1
owncloud/documentation,15,1,3,1,38,0,4,True,1,1
owncloud/documentation,15,1,1,2,0,0,2,True,0,0
owncloud/documentation,15,2,2,3,42,9,4,True,1,2
owncloud/documentation,15,1,1,1,2,2,3,True,0,1
owncloud/documentation,15,1,1,1,0,0,2,True,0,0
owncloud/documentation,15,1,1,1,1,1,2,True,1,1
owncloud/documentation,16,4,4,3,517,1,4,True,1,4
owncloud/documentation,16,11,12,0,65,14,4,True,0,1
owncloud/documentation,16,2,2,3,10,14,2,True,1,3
owncloud/documentation,16,1,1,2,11,2,2,True,1,6
owncloud/documentation,17,4,4,0,88,63,2,True,1,1
owncloud/documentation,17,2,2,3,103,103,1,True,0,1
owncloud/documentation,17,7,10,6,85,112,5,True,1,3
owncloud/documentation,17,2,3,2,11,1,3,True,1,1
owncloud/documentation,17,1,1,0,4,4,2,True,0,1
owncloud/documentation,18,2,5,6,4214,3468,7,True,1,57
owncloud/documentation,18,1,1,1,28,5,2,True,1,1
owncloud/documentation,18,3,4,5,438,213,6,True,1,16
owncloud/documentation,18,2,2,12,226,0,9,True,1,1
owncloud/documentation,18,2,2,1,59,61,3,True,1,2
owncloud/documentation,19,2,2,3,4,0,3,True,0,1
