,Id,Slug,Url,HasTravis,HasCircle,NumPrs,NumComments
7532,71415789,designforsf/brigade-matchmaker,https://api.github.com/repos/designforsf/brigade-matchmaker,False,True,29.0,11.0
7541,44367597,fabric8io-images/s2i,https://api.github.com/repos/fabric8io-images/s2i,False,True,166.0,256.0
7544,19079918,mtgred/netrunner,https://api.github.com/repos/mtgred/netrunner,False,True,1816.0,2712.0
7559,55811054,wKovacs64/hibp,https://api.github.com/repos/wKovacs64/hibp,False,True,28.0,49.0
7573,63374831,conda-forge/hyperspy-feedstock,https://api.github.com/repos/conda-forge/hyperspy-feedstock,False,True,28.0,136.0
7615,42025200,networknt/react-schema-form,https://api.github.com/repos/networknt/react-schema-form,False,True,81.0,116.0
7708,6051827,gorilla/schema,https://api.github.com/repos/gorilla/schema,False,True,64.0,201.0
7738,47658996,lathonez/clicker,https://api.github.com/repos/lathonez/clicker,False,True,49.0,156.0
7785,2407157,openlayers/openlayers,https://api.github.com/repos/openlayers/openlayers,False,True,2439.0,5330.0
7800,16589302,PeculiarVentures/PKI.js,https://api.github.com/repos/PeculiarVentures/PKI.js,False,True,29.0,67.0
7873,6447864,customerio/customerio-python,https://api.github.com/repos/customerio/customerio-python,False,True,34.0,31.0
7884,22723832,ashfurrow/Nimble-Snapshots,https://api.github.com/repos/ashfurrow/Nimble-Snapshots,False,True,104.0,464.0
7892,40173304,raintank/raintank-probe,https://api.github.com/repos/raintank/raintank-probe,False,True,20.0,12.0
7920,63503353,conda-forge/nipype-feedstock,https://api.github.com/repos/conda-forge/nipype-feedstock,False,True,41.0,157.0
7964,27806203,aurelia/templating-binding,https://api.github.com/repos/aurelia/templating-binding,False,True,51.0,62.0
7978,42250491,PronghornDigital/Montana-News-Archive,https://api.github.com/repos/PronghornDigital/Montana-News-Archive,False,True,85.0,127.0
8076,57116414,mukeshsolanki/country-picker-android,https://api.github.com/repos/mukeshsolanki/country-picker-android,False,True,26.0,21.0
8085,5621246,NREL/api-umbrella,https://api.github.com/repos/NREL/api-umbrella,False,True,57.0,85.0
8163,50210561,CodingZeal/eslint-config-zeal,https://api.github.com/repos/CodingZeal/eslint-config-zeal,False,True,76.0,30.0
8185,22670849,minimum2scp/dockerfiles,https://api.github.com/repos/minimum2scp/dockerfiles,False,True,437.0,6.0
8215,47501826,ktsn/template-es6,https://api.github.com/repos/ktsn/template-es6,False,True,66.0,2.0
8217,72869122,conda-forge/xtensor-feedstock,https://api.github.com/repos/conda-forge/xtensor-feedstock,False,True,112.0,126.0
8230,14960387,juju/juju-gui,https://api.github.com/repos/juju/juju-gui,False,True,2687.0,17368.0
8249,57527299,sanctuary-js/sanctuary-style,https://api.github.com/repos/sanctuary-js/sanctuary-style,False,True,25.0,5.0
8261,34347524,TestingConferences/testingconferences.github.io,https://api.github.com/repos/TestingConferences/testingconferences.github.io,False,True,186.0,180.0
8284,32955140,hugsy/gef,https://api.github.com/repos/hugsy/gef,False,True,183.0,495.0
8296,64695045,willkg/everett,https://api.github.com/repos/willkg/everett,False,True,53.0,77.0
8316,63625221,unicef/etools-partnership-management,https://api.github.com/repos/unicef/etools-partnership-management,False,True,1217.0,300.0
8323,47778822,airbrake/airbrake-ruby,https://api.github.com/repos/airbrake/airbrake-ruby,False,True,402.0,381.0
8380,24687367,auth0/JWTDecode.swift,https://api.github.com/repos/auth0/JWTDecode.swift,False,True,45.0,56.0
8409,70692872,Financial-Times/o-teaser,https://api.github.com/repos/Financial-Times/o-teaser,False,True,110.0,77.0
8412,27837192,aurelia/bootstrapper,https://api.github.com/repos/aurelia/bootstrapper,False,True,32.0,86.0
8433,71396361,uktrade/directory-sso,https://api.github.com/repos/uktrade/directory-sso,False,True,316.0,190.0
8478,33744138,hackclub/hackclub,https://api.github.com/repos/hackclub/hackclub,False,True,528.0,1244.0
8485,24195339,angular/angular,https://api.github.com/repos/angular/angular,False,True,12539.0,45869.0
8495,2263819,airbrake/airbrake,https://api.github.com/repos/airbrake/airbrake,False,True,578.0,951.0
8567,5966350,relekang/django-nopassword,https://api.github.com/repos/relekang/django-nopassword,False,True,44.0,87.0
8620,57252623,saltyrtc/saltyrtc-server-python,https://api.github.com/repos/saltyrtc/saltyrtc-server-python,False,True,54.0,109.0
8691,72750354,conda-forge/kwant-feedstock,https://api.github.com/repos/conda-forge/kwant-feedstock,False,True,62.0,218.0
8731,39993107,lansingcodes/api,https://api.github.com/repos/lansingcodes/api,False,True,24.0,9.0
8770,50362900,linuxmint/xed,https://api.github.com/repos/linuxmint/xed,False,True,82.0,59.0
8791,54539797,applicaster/docker-nginx-small-light,https://api.github.com/repos/applicaster/docker-nginx-small-light,False,True,14.0,6.0
8826,68639766,cityofaustin/austinconventioncenter.com,https://api.github.com/repos/cityofaustin/austinconventioncenter.com,False,True,179.0,74.0
8859,63786519,Securing-DevOps/invoicer-chapter2,https://api.github.com/repos/Securing-DevOps/invoicer-chapter2,False,True,54.0,28.0
8883,40702744,manahl/pytest-plugins,https://api.github.com/repos/manahl/pytest-plugins,False,True,78.0,163.0
8934,20100633,Financial-Times/o-squishy-list,https://api.github.com/repos/Financial-Times/o-squishy-list,False,True,30.0,18.0
9021,62665500,18F/dns,https://api.github.com/repos/18F/dns,False,True,310.0,207.0
9031,53841436,DemocracyClub/dc_base_theme,https://api.github.com/repos/DemocracyClub/dc_base_theme,False,True,25.0,3.0
9055,33639709,aplazame/prestashop,https://api.github.com/repos/aplazame/prestashop,False,True,48.0,1.0
9087,24402462,opendatateam/udata-piwik,https://api.github.com/repos/opendatateam/udata-piwik,False,True,111.0,54.0
9143,33495328,heroku/heroku-orgs,https://api.github.com/repos/heroku/heroku-orgs,False,True,53.0,130.0
9149,48513824,mozilla-services/mozilla-pipeline-schemas,https://api.github.com/repos/mozilla-services/mozilla-pipeline-schemas,False,True,280.0,623.0
9153,45115168,vuejs/cn.vuejs.org,https://api.github.com/repos/vuejs/cn.vuejs.org,False,True,683.0,474.0
9203,54012962,conda-forge/pynio-feedstock,https://api.github.com/repos/conda-forge/pynio-feedstock,False,True,54.0,121.0
9220,8107042,rdunlop/unicycling-registration,https://api.github.com/repos/rdunlop/unicycling-registration,False,True,450.0,14.0
9249,14003491,creativecommons/creativecommons.org,https://api.github.com/repos/creativecommons/creativecommons.org,False,True,36.0,24.0
9250,67875619,steelbrain/fs,https://api.github.com/repos/steelbrain/fs,False,True,17.0,2.0
9295,9700389,NYULibraries/getit,https://api.github.com/repos/NYULibraries/getit,False,True,263.0,189.0
9323,19719461,endercrest/VoidSpawn,https://api.github.com/repos/endercrest/VoidSpawn,False,True,14.0,5.0
9325,26865957,Pithikos/python-websocket-server,https://api.github.com/repos/Pithikos/python-websocket-server,False,True,22.0,25.0
9338,60579878,auth0-samples/auth0-rubyonrails-sample,https://api.github.com/repos/auth0-samples/auth0-rubyonrails-sample,False,True,19.0,12.0
9360,51451687,conda-forge/xonsh-feedstock,https://api.github.com/repos/conda-forge/xonsh-feedstock,False,True,114.0,225.0
9393,38145064,aurelia/ui-virtualization,https://api.github.com/repos/aurelia/ui-virtualization,False,True,53.0,241.0
9457,22613546,artsy/eidolon,https://api.github.com/repos/artsy/eidolon,False,True,401.0,864.0
9474,28482346,cloudify-cosmo/cloudify-aws-plugin,https://api.github.com/repos/cloudify-cosmo/cloudify-aws-plugin,False,True,256.0,48.0
9532,32387628,dossier/html-highlighter,https://api.github.com/repos/dossier/html-highlighter,False,True,46.0,56.0
9541,65047596,conda-forge/cgal-feedstock,https://api.github.com/repos/conda-forge/cgal-feedstock,False,True,40.0,110.0
9606,18326574,cloudify-cosmo/cloudify-manager,https://api.github.com/repos/cloudify-cosmo/cloudify-manager,False,True,1761.0,227.0
9611,54055470,conda-forge/fftw-feedstock,https://api.github.com/repos/conda-forge/fftw-feedstock,False,True,39.0,208.0
9613,57270318,conda-forge/widgetsnbextension-feedstock,https://api.github.com/repos/conda-forge/widgetsnbextension-feedstock,False,True,41.0,148.0
9622,61224751,segmentio/ecs-logs,https://api.github.com/repos/segmentio/ecs-logs,False,True,38.0,56.0
9671,46188848,mhsjlw/imdb,https://api.github.com/repos/mhsjlw/imdb,False,True,14.0,23.0
9736,50454322,scbd/eunomia.cbd.int,https://api.github.com/repos/scbd/eunomia.cbd.int,False,True,31.0,
9738,45219634,isb-cgc/ISB-CGC-API,https://api.github.com/repos/isb-cgc/ISB-CGC-API,False,True,249.0,3.0
9742,27401779,spring-cloud/spring-cloud-commons,https://api.github.com/repos/spring-cloud/spring-cloud-commons,False,True,191.0,397.0
9774,26410803,dobtco/dvl-core,https://api.github.com/repos/dobtco/dvl-core,False,True,168.0,408.0
9784,62213940,Fliplet/fliplet-cli,https://api.github.com/repos/Fliplet/fliplet-cli,False,True,102.0,47.0
9869,61151287,conda-forge/yapf-feedstock,https://api.github.com/repos/conda-forge/yapf-feedstock,False,True,26.0,41.0
9881,41973559,LaurentZuijdwijk/streaming-cache,https://api.github.com/repos/LaurentZuijdwijk/streaming-cache,False,True,13.0,6.0
9892,37478199,Geotab/mygeotab-python,https://api.github.com/repos/Geotab/mygeotab-python,False,True,219.0,111.0
9981,32887098,googleapis/googleapis,https://api.github.com/repos/googleapis/googleapis,False,True,454.0,653.0
9993,35990843,azuqua/cassanknex,https://api.github.com/repos/azuqua/cassanknex,False,True,42.0,17.0
9998,25909051,feedforce/ruby-rpm,https://api.github.com/repos/feedforce/ruby-rpm,False,True,57.0,202.0
10024,34809404,heroku/heroku-run,https://api.github.com/repos/heroku/heroku-run,False,True,37.0,89.0
10034,50949948,giantswarm/mayu,https://api.github.com/repos/giantswarm/mayu,False,True,88.0,168.0
10037,49123132,ryansgot/forsuredbcompiler,https://api.github.com/repos/ryansgot/forsuredbcompiler,False,True,79.0,9.0
10111,42728510,artsy/metaphysics,https://api.github.com/repos/artsy/metaphysics,False,True,1495.0,2989.0
10125,40536383,CultivateHQ/basic_auth,https://api.github.com/repos/CultivateHQ/basic_auth,False,True,31.0,38.0
10182,27811393,showwin/QIDB,https://api.github.com/repos/showwin/QIDB,False,True,83.0,71.0
10237,69596994,Duke-GCB/bespin-api,https://api.github.com/repos/Duke-GCB/bespin-api,False,True,128.0,80.0
10246,51654723,dhardiman/Fetch,https://api.github.com/repos/dhardiman/Fetch,False,True,23.0,25.0
10287,62622276,timdp/rollup-load-plugins,https://api.github.com/repos/timdp/rollup-load-plugins,False,True,15.0,14.0
10314,52514885,conda-forge/pep8-naming-feedstock,https://api.github.com/repos/conda-forge/pep8-naming-feedstock,False,True,17.0,35.0
10374,53689415,conda-forge/amqp-feedstock,https://api.github.com/repos/conda-forge/amqp-feedstock,False,True,17.0,30.0
10403,55189320,conda-forge/regex-feedstock,https://api.github.com/repos/conda-forge/regex-feedstock,False,True,63.0,75.0
10446,42889545,CarbonLDP/carbonldp-js-sdk,https://api.github.com/repos/CarbonLDP/carbonldp-js-sdk,False,True,199.0,64.0
10488,29671498,emojidex/emojidex-web-client,https://api.github.com/repos/emojidex/emojidex-web-client,False,True,33.0,14.0
10490,36163402,yoichiro/chromeos-filesystem-cifs,https://api.github.com/repos/yoichiro/chromeos-filesystem-cifs,False,True,64.0,4.0
10492,55761482,conda-forge/ipykernel-feedstock,https://api.github.com/repos/conda-forge/ipykernel-feedstock,False,True,37.0,185.0
10517,64913483,auth0-extensions/auth0-sso-dashboard-extension,https://api.github.com/repos/auth0-extensions/auth0-sso-dashboard-extension,False,True,39.0,26.0
10659,18074959,mavenlink/mavenlink_gem,https://api.github.com/repos/mavenlink/mavenlink_gem,False,True,88.0,109.0
10732,59383634,conda-forge/scikit-image-feedstock,https://api.github.com/repos/conda-forge/scikit-image-feedstock,False,True,41.0,310.0
10772,24740179,Clever/kayvee-python,https://api.github.com/repos/Clever/kayvee-python,False,True,14.0,15.0
10792,1710676,cambridge/thesis,https://api.github.com/repos/cambridge/thesis,False,True,43.0,46.0
10830,59787605,keybase/kbfs,https://api.github.com/repos/keybase/kbfs,False,True,1724.0,2300.0
10844,4766805,killbill/killbill-oss-parent,https://api.github.com/repos/killbill/killbill-oss-parent,False,True,26.0,5.0
10847,63556949,nerves-project/toolchains,https://api.github.com/repos/nerves-project/toolchains,False,True,34.0,18.0
10867,76305750,StackStorm-Exchange/stackstorm-napalm,https://api.github.com/repos/StackStorm-Exchange/stackstorm-napalm,False,True,26.0,39.0
10880,60866646,conda-forge/apache-libcloud-feedstock,https://api.github.com/repos/conda-forge/apache-libcloud-feedstock,False,True,16.0,69.0
10886,31124054,npct/pct-shiny,https://api.github.com/repos/npct/pct-shiny,False,True,161.0,482.0
10923,55189336,conda-forge/setuptools_scm-feedstock,https://api.github.com/repos/conda-forge/setuptools_scm-feedstock,False,True,29.0,39.0
10969,57314905,kapost/kapost_deploy,https://api.github.com/repos/kapost/kapost_deploy,False,True,20.0,27.0
11014,69731419,koshigoe/brick_ftp,https://api.github.com/repos/koshigoe/brick_ftp,False,True,96.0,32.0
11025,48383579,simplymeasured/ember-cli-deploy-sm-pack,https://api.github.com/repos/simplymeasured/ember-cli-deploy-sm-pack,False,True,111.0,6.0
11083,4262493,ilastik/ilastik,https://api.github.com/repos/ilastik/ilastik,False,True,422.0,704.0
11091,17910877,pantheon-systems/WordPress,https://api.github.com/repos/pantheon-systems/WordPress,False,True,151.0,315.0
11125,43615582,expfactory/expfactory-experiments,https://api.github.com/repos/expfactory/expfactory-experiments,False,True,342.0,168.0
11137,42855774,Financial-Times/message-queue-consumer,https://api.github.com/repos/Financial-Times/message-queue-consumer,False,True,17.0,39.0
11154,47277663,apiaryio/api.apiblueprint.org,https://api.github.com/repos/apiaryio/api.apiblueprint.org,False,True,32.0,27.0
11156,22245983,onyx-platform/onyx-sql,https://api.github.com/repos/onyx-platform/onyx-sql,False,True,20.0,53.0
11169,26726495,go-swagger/go-swagger,https://api.github.com/repos/go-swagger/go-swagger,False,True,665.0,904.0
11205,46786656,MEDIGO/go-zendesk,https://api.github.com/repos/MEDIGO/go-zendesk,False,True,44.0,23.0
11230,44737633,ministryofjustice/prison-visits-2,https://api.github.com/repos/ministryofjustice/prison-visits-2,False,True,1687.0,434.0
11249,38424930,codurance/site,https://api.github.com/repos/codurance/site,False,True,1131.0,628.0
11260,31372642,yono/yonobot,https://api.github.com/repos/yono/yonobot,False,True,18.0,
11270,75044451,StackStorm-Exchange/stackstorm-vsphere,https://api.github.com/repos/StackStorm-Exchange/stackstorm-vsphere,False,True,40.0,60.0
11280,44586851,fluent/fluentd-website,https://api.github.com/repos/fluent/fluentd-website,False,True,80.0,102.0
11285,65506915,conda-forge/keras-feedstock,https://api.github.com/repos/conda-forge/keras-feedstock,False,True,31.0,162.0
11312,51146340,fsek/voting,https://api.github.com/repos/fsek/voting,False,True,211.0,132.0
11328,52685924,henry40408/awesome-stars,https://api.github.com/repos/henry40408/awesome-stars,False,True,54.0,4.0
11388,70969702,conda-forge/chemfiles-lib-feedstock,https://api.github.com/repos/conda-forge/chemfiles-lib-feedstock,False,True,24.0,61.0
11391,16842086,OpenNMS/opennms-provisioning-integration-server,https://api.github.com/repos/OpenNMS/opennms-provisioning-integration-server,False,True,33.0,32.0
11429,53962600,Financial-Times/github-label-sync,https://api.github.com/repos/Financial-Times/github-label-sync,False,True,15.0,15.0
11492,41308010,sanctuary-js/sanctuary-int,https://api.github.com/repos/sanctuary-js/sanctuary-int,False,True,50.0,2.0
11504,70560106,conda-forge/npctypes-feedstock,https://api.github.com/repos/conda-forge/npctypes-feedstock,False,True,14.0,27.0
11505,73379434,uktrade/data-hub-leeloo,https://api.github.com/repos/uktrade/data-hub-leeloo,False,True,1665.0,1884.0
11523,8722795,fs/rails-base-api,https://api.github.com/repos/fs/rails-base-api,False,True,148.0,236.0
11529,49105003,StackStorm/st2docs,https://api.github.com/repos/StackStorm/st2docs,False,True,540.0,376.0
11582,40564844,stephenplusplus/google-auto-auth,https://api.github.com/repos/stephenplusplus/google-auto-auth,False,True,27.0,66.0
11597,7167597,elabftw/elabftw,https://api.github.com/repos/elabftw/elabftw,False,True,77.0,188.0
11622,1257070,dlang/dmd,https://api.github.com/repos/dlang/dmd,False,True,4301.0,23162.0
11636,3065454,impress/impress.js,https://api.github.com/repos/impress/impress.js,False,True,175.0,695.0
11845,7563637,killbill/killbill-plugin-framework-ruby,https://api.github.com/repos/killbill/killbill-plugin-framework-ruby,False,True,24.0,64.0
11849,12946293,3scale/echo-api,https://api.github.com/repos/3scale/echo-api,False,True,28.0,52.0
11886,62308214,talkable/talkable-ruby,https://api.github.com/repos/talkable/talkable-ruby,False,True,31.0,37.0
11920,59430263,conda-forge/cvxopt-feedstock,https://api.github.com/repos/conda-forge/cvxopt-feedstock,False,True,25.0,102.0
11928,48501368,mangaki/mangaki,https://api.github.com/repos/mangaki/mangaki,False,True,390.0,669.0
11964,19938425,Financial-Times/o-aside-panel,https://api.github.com/repos/Financial-Times/o-aside-panel,False,True,20.0,12.0
11969,29059449,mglaman/contribkanban.com,https://api.github.com/repos/mglaman/contribkanban.com,False,True,43.0,16.0
